adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,9405,tt0119013,en,Double Team,He's a one-man arsenal... with enough voltage to rock the free world. They Don't Play by the Rules. You're either on their side...or in their way. America's top counter-terrorist usually works alone...this time he's got company.,5.452961,/pRGhrtm5zAnsblDI5xXzzwVcHY6.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Mandalay Entertainment', 'id': 1236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-04,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,America's top counter-terrorist usually works alone... this time he's got company.,Double Team,FALSE,4.4,163
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,12723,tt0119381,en,Inventing the Abbotts,"In the 1950s, brothers Jacey and Doug Holt, who come from the poorer side of their sleepy Midwestern town, vie for the affections of the wealthy, lovely Abbott sisters. Lady-killer Jacey alternates between Eleanor and Alice, wanting simply to break the hearts of rich young women. But sensitive Doug has a real romance with Pamela, which Jacey and the Abbott patriarch, Lloyd, both frown upon.",5.063701,/6L1SkHZB7jmMwFCrHMgRGJ9WAPG.jpg,"[{'name': 'Fox 2000 Pictures', 'id': 711}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-04,5926128,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When you want it all but can't have it, there's only one way to handle life... invent it.",Inventing the Abbotts,FALSE,6.4,43
FALSE,"{'id': 105995, 'name': 'Anaconda Collection', 'poster_path': '/sENQAlXOhOb2QmfpFl2w34W9ODP.jpg', 'backdrop_path': '/uR7j2TEwJVCMz7CDJgNPuhty4J9.jpg'}",45000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,9360,tt0118615,en,Anaconda,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake.",14.386089,/DcGgcAAdZnW5A9AV03JTFFjft5.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Middle Fork Productions', 'id': 3803}, {'name': 'Iguana Producciones', 'id': 11134}, {'name': 'Skylight Cinema Foto Art', 'id': 16387}, {'name': 'St. Tropez Films', 'id': 55532}, {'name': 'Cinema Line Film Corporation', 'id': 55533}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'PE', 'name': 'Peru'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-11,136885767,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When You Can't Breathe You Can't Scream.,Anaconda,FALSE,4.8,624
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",,9434,tt0119229,en,Grosse Pointe Blank,"Martin Blank is a freelance hitman who starts to develop a conscience, which causes him to muff a couple of routine assignments. On the advice of his secretary and his psychiatrist, he attends his 10th year High School reunion in Grosse Pointe, Michigan.",7.556814,/3qn4gjft8dl5syUDpmPvWqCPFAf.jpg,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Roger Birnbaum Productions', 'id': 961}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-11,28084357,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Even a hit man deserves a second shot.,Grosse Pointe Blank,FALSE,6.9,278
FALSE,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,118991,tt0116762,en,Keys to Tulsa,"Richter Boudreau is on a bad streak: Languishing in the shadow of his celebrity mother, he loses his job as a film critic for the town paper, and now he's been approached with a dangerous proposition that ultimately leads to blackmail. Richter's friend Ronnie ropes him into a scheme to steal the inheritance of his wife, Vicky.",1.323422,/gEhHtfqrSdnEUXtUuRnpyWiUjQd.jpg,[],[],1997-04-11,57252,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two Men Taken By One Woman,Keys to Tulsa,FALSE,4.9,5
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,21626,tt0116783,en,Kissed,"Over the years, a child's romantic ideals about death blossom into necrophilia, the study of embalming and the most profound relationship of her life.",2.056754,/hB4ghYHSZ3y2ItB0EohQEtADqKD.jpg,"[{'name': 'British Columbia Film', 'id': 10316}, {'name': 'Canada Council Media Arts', 'id': 25686}, {'name': 'Boneyard Film Company Inc.', 'id': 25687}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1996-09-07,0,78,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love Knows No Bounds.,Kissed,FALSE,7,21
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,13982,tt0118541,en,8 Heads in a Duffel Bag,"Mafia hitman Tommy Spinelli (Joe Pesci) is flying to San Diego with a bag that holds eight severed heads, which he's bringing to his superiors to prove that some troublesome rival mobsters are permanently out of the picture. When his bag gets accidentally switched at the airport, Tommy must track down his duffel bag and the 8 heads it contains.",5.666701,/t9ZzvSgXpbhp6RxpT5nFXwuAwj5.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Brad Krevoy & Steve Stabler production', 'id': 3581}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-18,0,95,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,A mindless comedy.,8 Heads in a Duffel Bag,FALSE,5.4,39
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,93946,tt0113314,en,Hollow Reed,"Following the break-up of his marriage after revealing his homosexuality, GP Martin Wyatt loses custody of his son Oliver to his now ex-wife Hannah and her new partner Frank. It is not long, however, until Oliver appears at the house of Martin and his new lover Tom claiming to have been beaten up by boys in the park. After another incident, Martin puts two and two together and comes to the conclusion that Frank has been beating Oliver without Hannah's knowledge. Martin then begins a long courtroom custody battle to win back his son.",0.261217,/zjaQJflPr8y7abdpnBKTiK7p56l.jpg,[],[],1996-06-24,0,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Something has come between Hannah and Martin that will change their lives forever,Hollow Reed,FALSE,6.8,6
FALSE,,16000000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,77223,tt0119859,en,Paradise Road,"Paradise Road is a 1997 film which tells the story of a group of English, American, Dutch and Australian women who are imprisoned in Sumatra during World War II. It was directed by Bruce Beresford and stars Glenn Close as beatific Adrienne Pargiter, Frances McDormand as the brash Dr. Verstak, Pauline Collins as missionary Margaret Drummond (based on missionary Margaret Dryburgh), Julianna Margulies as American socialite Topsy Merritt, Jennifer Ehle as British doyenne and model Rosemary Leighton Jones, Cate Blanchett as Australian nurse Susan McCarthy and Elizabeth Spriggs as dowager Imogene Roberts. Basing his picture on real events, Bruce Beresford tells the story of a vocal orchestra created by the women in a Japanese P.O.W. camp, a classic survivors' tale extolling women's ability to survive hardship and atrocity through perseverance, solidarity and creativity.",1.462139,/A6leUBF4WYHyPs75dOO0UF5WFaJ.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Samson Productions', 'id': 5368}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-11,0,122,[],Released,,Paradise Road,FALSE,6.2,21
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,31465,tt0120366,en,Traveller,"A young man, Pat, visits the clan of gypsy-like grifters (Irish Travellers) in rural North Carolina from whom he is descended. He is at first rejected, but cousin Bokky takes him on as an apprentice. Pat learns the game while Bokky falls in love and desires a different life. Written by Jeff Hole",2.166773,/h7j4YhdMk1Dd8EfROo0GNuoBoHy.jpg,"[{'name': 'MDP Worldwide', 'id': 10828}, {'name': 'Banner Entertainment', 'id': 38764}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-18,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Swindlers. Scammers. Con-men. As American as apple-pie.,Traveller,FALSE,5.9,6
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,12793,tt0118586,en,All Over Me,"Claude and Ellen are best friends who live in a not-so-nice area of New York. They're involved in the subculture of 90s youth, complete with drugs, live music, and homophobia. All is changed one night when a violent and meaningless death rocks their lives.",4.06745,/t6pWT0Ldi2IUaGxQBMlZVKL1BXh.jpg,"[{'name': 'Baldini Pictures', 'id': 2705}, {'name': 'Slam Pictures', 'id': 68247}, {'name': 'Medusa Pictures', 'id': 68248}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1997-02-15,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,All Over Me,FALSE,5.9,15
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,102878,tt0118783,en,A Brother's Kiss,"Two brothers, Lex and younger Mick, are living in Harlem. Mick is a policeman, and Lex, who spent youth years in reformatory because of injustice after he confronted the cop who tried to sodomize Mick on the street, is living with his wife Debbie trying to make ends meet and failing. One day Lex calls Mick - he has a problem...",0.92491,/oHAiCoFxzYoWSGhigctJTxyIcKj.jpg,[],[],1997-04-25,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Brother's Kiss,FALSE,8,1
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",,105763,tt0117050,fr,Shekvarebuli kulinaris ataserti retsepti,"The story of Pascal Ichak, a larger-than-life French traveller, bon vivant, and chef, who falls in love with Georgia and a Georgian princess in the early 1920s. All is well until the arrival of the Red Army of the Caucasus, as the Soviet revolution that has swept Russian comes to Georgia. Told as a flashback from the present, as a French-Georgian man whose mother was Pascal's lover translates his memoirs for Pascal's niece.",0.631834,/lxaM217Bcjcpq7WRR1xsXCJ8Kda.jpg,"[{'name': 'La Sept Cinéma', 'id': 23647}, {'name': 'Studio Adam&Eve', 'id': 40668}, {'name': 'Les Films du Rivage', 'id': 40669}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GE', 'name': 'Georgia'}, {'iso_3166_1': 'UA', 'name': 'Ukraine'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",1996-06-06,0,100,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ka', 'name': 'ქართული'}]",Released,,A Chef in Love,FALSE,3.5,2
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,9611,tt0120032,en,Romy and Michele's High School Reunion,"Two not-too-bright party girls reinvent themselves for their high school reunion. Armed with a borrowed Jaguar, new clothes and the story of their success as the inventors of Post-It notes, Romy and Michele descend on their alma mater, but their façade crumbles quickly.",5.889414,/fvgLTx3vM3dUQqytaWCRaTdAdrs.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-25,29235353,92,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,The Blonde Leading The Blonde.,Romy and Michele's High School Reunion,FALSE,6,160
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",,47694,tt0116295,zh,Feng yue,"Set in the decadent 1920s, Temptress Moon tells the very complicated story of a wealthy family living on the outskirts of Shanghai. Their youngest daughter, Ruyi, is brought up as a servant to her opium-addicted father and brother. Meanwhile, her brother-in-law Zhongliang has a successful, if illegal, career seducing and blackmailing married women in the city. When he comes to Ruyi's home the two fall in love, and trouble ensues.",1.136222,/o6MCqJzZUyahqX7zyTVrbucBx8g.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1996-05-09,0,130,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Temptress Moon,FALSE,7.2,6
FALSE,,90000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,10357,tt0120461,en,Volcano,"An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, Mike Roark, working with geologist Amy Barnes, must then use every resource in the city to try and stop the volcano from consuming Los Angeles.",13.147917,/zFxrGOiOddg3iVfAhGrBsIzUp3M.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-25,0,104,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The coast is toast,Volcano,FALSE,5.2,387
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,9977,tt0115886,en,Children of the Revolution,"A man (Richard Roxburgh) the Australian government blames for 1990s political woes blames his mother (Judy Davis), a communist Stalin seduced in 1951.",1.129648,/kLvxgCAcOBFh6kYBxqg0pXhoAZ8.jpg,"[{'name': 'Australian Film Finance Corporation (AFFC)', 'id': 8724}, {'name': 'Australian Asset Securities Limited', 'id': 20196}, {'name': 'Rev Kids', 'id': 20197}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",1996-06-14,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A red comedy about the ultimate party animals.,Children of the Revolution,FALSE,5.3,9
FALSE,"{'id': 1006, 'name': 'Austin Powers Collection', 'poster_path': '/9fg3fFqjr2ofmgjyWKfKgv6ZLu0.jpg', 'backdrop_path': '/3QJMI8nqQcwU5JBPy26m8TUXtTN.jpg'}",16500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,816,tt0118655,en,Austin Powers: International Man of Mystery,"As a swingin' fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy, baby! But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.",11.749159,/1Ly0MRK2Na0aRpy2bD6GBRP3Rzx.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Capella International', 'id': 594}, {'name': ""Eric's Boy"", 'id': 595}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-05-02,67683989,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If he were any cooler, he'd still be frozen, baby!",Austin Powers: International Man of Mystery,FALSE,6.5,1033
FALSE,,36000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,2163,tt0118771,en,Breakdown,"When his SUV breaks down on a remote Southwestern road, Jeff Taylor lets his wife, Amy, hitch a ride with a trucker to get help. When she doesn't return, Jeff fixes his SUV and tracks down the trucker -- who tells the police he's never seen Amy. Johnathan Mostow's tense thriller then follows Jeff's desperate search for his wife, which eventually uncovers a small town's murderous secret.",7.926621,/uj5VmM4jrn3HHeuFfEH8XQizA2g.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Spelling Films', 'id': 10355}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-05-02,50159144,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It could happen to you.,Breakdown,FALSE,6.6,202
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,124680,tt0115760,en,Broken English,"Ivan is the fierce patriarch of a family of Croatian refugees in Auckland. Nina is his daughter, ready to live on her own, despite his angry objections. Eddie is the Maori she takes as her lover. Nina works at a restaurant where Eddie cooks. For a price, she agrees to marry a Chinese, another restaurant employee, so that he (and his Chinese wife) can establish permanent residency. The money gives her the independence she needs to leave her parents' house and move in with Eddie. Complications arise when Eddie realizes the depth of her father's fury and the strength of Nina's family ties.",0.369118,/5RjC7mxdE7trBEWA6vQxdktbRut.jpg,"[{'name': 'New Zealand Film Commission', 'id': 294}, {'name': 'New Zealand On Air', 'id': 295}, {'name': 'Village Roadshow Pictures Worldwide', 'id': 28273}, {'name': 'Communicado Productions', 'id': 28274}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",1996-09-09,0,92,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'mi', 'name': ''}, {'iso_639_1': 'sh', 'name': ''}]",Released,Sometimes when you make love you make war.,Broken English,FALSE,7,2
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,16399,tt0115927,en,Commandments,"Seth Warner has reached the end of his rope. Ever since his wife died two years earlier, his world has been in turmoil. He is despondent, his career has fallen apart, even his house has been destroyed. There seems to be nothing left for him to live for. Confused and angry after two years of suffering, he finally directs his wrath at God from the rooftop of his apartment building in New York City. In the midst of a wild thunderstorm he demands to know why he has been betrayed by the god he has believed in and honored his whole life. God's answer is to strike down Seth's dog in a bolt of lightning. Pushed beyond his limits, Seth decides to respond to his years of torment by breaking each of the biblical Ten Commandments.",0.225707,/r4hyxtqnTSCqfAbnNNQ90Gz5i0b.jpg,[],[],1997-05-02,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's getting even... by breaking all the rules,Commandments,FALSE,5.3,5
